ticker,name
borosil.bo,borosil glass works limited
atlantsp.bo,atlantsp.bo
wwtechhol.bo,w w technology holdings ltd.
willamagor.bo,williamson magor & company ltd
windmachin-eq.ns,windsor machines inr2
creativw.bo,creative world telefilms ltd.
ggdande.bo,gg dandekar machine works ltd.
welspunind.ns,welspun india limited
thewest.bo,western india cottons ltd.
webelsolar.ns,websol energy system limited
ozoneworld.bo,ozone world limited
krishnaeng.bo,krishna engineering works ltd.
welsyntex-eq.ns,welspun syntex
newever.bo,newever trade wings ltd
lxmiato.bo,lakshmi automatic loom works limited
waterbase.bo,waterbase ltd.
hindwrs.bo,hindustan wires limited
winycomm.bo,winy commercial and fiscal ser
wabcoindia.ns,wabco india limited
wstcstpapr-eq.ns,west coast paper m inr2.00
wagend.bo,wagend infra venture limited
whirlpool.bo,whirlpool of india limited
rairekmoh.ns,the rai saheb rekhchand mohota spinning & weaving mills ltd.
wimplast.bo,wim plast ltd.
willamagor-eq.ns,williamson magor & company limi
welsyntex.ns,welspun syntex
laxmimach-eq.ns,lakshmi machine works limited
wockpharma.ns,wockhardt limited
westleires.bo,west leisure resorts ltd
wockpharma-eq.ns,wockhardt inr5
zwinmotr.bo,winmore silk mills ltd.
wintac.bo,wintac ltd.
ibwsl-eq.ns,indiabulls wholesale services l
weizmanind.bo,weizmann ltd.
weizmanind-eq.ns,weizmann inr10
whithal.bo,white hall commercial co.ltd.
whirlpool.ns,whirlpool of india limited
willamagor.ns,williamson magor & co. limited
adorweld.bo,ador welding ltd.
wendt.ns,wendt (india) limited
zyduswell.ns,zydus wellness limited
khatau.bo,khatau makanji spg.& wvg.co.lt
wstcstpapr.ns,west coast paper mills limited
wirefabr.bo,wires & fabriks (s.a.) limited
todays-eq.ns,todays writing ins inr10
atwl.bo,ace tours worldwide ltd
welcure.bo,welcure drugs & pharmaceuticals ltd.
whitelio.bo,bombay talkies ltd
sswl.bo,steel strips wheels ltd.
twl.bo,titagarh wagons ltd.
enkeiwhel.bo,enkei wheels (india) ltd.
welent.ns,welspun enterprises limited
todays.bo,today's writing instruments limited
woolway.bo,woolways (india) ltd.
modwool.bo,modella woollens limited
wanbury.bo,wanbury ltd.
winsombr.bo,winsome breweries limited
wopolin.bo,wopolin plastics ltd.
vikaswsp.bo,vikas wsp limited
shaliwir.bo,shalimar wires industries ltd
sswl.ns,steel strips wheels limited
welent.bo,welspun enterprises limted
dowelwe.bo,dowells elektro werke ltd.
wonderla.ns,wonderla holidays limited
xproindia.bo,xpro india ltd.
rfxxii29gr-mf.ns,reliance capital a fhf xxi ser
xchanging-eq.ns,xchanging solutions limited
xclglass.bo,excel glasses limited
xchanging.ns,xchanging solutions limited
fivex.bo,five x finance & investment lt
uftfgr12px-mf.ns,uti mutual fund fti xii-x 1096d
xoinfo.bo,saral mining limited
xchanging.bo,xchanging solutions ltd.
xlenergy.bo,xl energy ltd.
xlenergy.ns,xl energy limited
yuken.bo,yuken india limited
yogisung.bo,yogi infra projects limited
yesbank.bo,yes bank limited
yashrajc.bo,yashraj containeurs ltd
citizyn.bo,citizen yarns limited
andrewyu.bo,andrew yule & company ltd.
yuranus.bo,yuranus infrastructure ltd
ykmind.bo,ykm industries ltd.
shardfi.bo,sharad fibres and yarn processors limited
rishyrn.bo,rishab special yarns limited
yesbank-eq.ns,yes bank limited
yamninv.bo,yamini investments company ltd
ctcotton.bo,ct cotton yarn ltd.
yorkexp.bo,york exports ltd.
yashmgm.bo,yash management and satellite ltd.
yantra.bo,yantra natural resources ltd.
yulefin.bo,yule financing & leasing co.lt
yarnsyn.bo,yarn syndicate limited
winsome-be.ns,winsome yarns ltd inr10
ynpymn.bo,yenepoya minerals & granites l
yastf.bo,yash trading & finance ltd.
shyaaxph.bo,shree yaax pharma & cosmetics
yesbank4.bo,yesbank4.bo
winsome.bo,winsome yarns ltd.
oswayrn.bo,oswal yarns ltd.
winsome.ns,winsome yarns limited
yuvintl.bo,yuvraj international ltd.
yogiply.bo,yogi polyesters ltd.
yuvraajhpl.bo,yuvraaj hygiene products ltd.
yogya.bo,yogya enterprises limited
padamco.bo,padam cotton yarns limited
zylog.ns,zylog systems limited
zylog.bo,zylog systems limited
zsvtradi.bo,s.v.trading & agencies ltd.
zsaracom.bo,saraswati commercial (india) l
zinducin.bo,inducon india ltd.
zigmasof.bo,zigma software ltd.
zensartec.ns,zensar technologies limited
zbintxpp.bo,binayak tex processors limited
hindzinc.ns,hindustan zinc limited
zsvarajt.bo,svaraj trading & agencies ltd.
zsuryodi.bo,suryodaya investment & trading
zandurealt.ns,zandu realty limited
zenithexpo.ns,zenith exports limited
zdhjerk.bo,dhanvantri jeevan rekha ltd
zkhanden.bo,khandelwal extractions ltd.
zgoldinv.bo,gold rock investments ltd.
zsomesce.bo,someshwara cements & chemicals
zenithexpo-eq.ns,zenith exports ltd inr10
zenithinfo.bo,zenith infotech ltd.
zuari.bo,zuari agro chemicals ltd.
zsatyasl.bo,satyam silk mills ltd.
hindzinc.bo,hindustan zinc ltd.
zeelearn-eq.ns,zee learn limited
zeemedia6.bo,zeemedia6.bo
zodjrdmkj.bo,zodiac-jrd-mkj ltd.
zeel-p1.ns,zee entertain ent 6% cum red no
zilloph.bo,zillion pharmachem ltd.
zentechbbph.bo,zentech*
zbhileng.bo,bhilai engineering corporation
zbihaair.bo,bihar air products ltd.
zhindbre.bo,zhindbre.bo
zhindhsg.bo,hindustan housing co.ltd.
zsampach.bo,sampada chemicals ltd.
tbz.bo,tribhovandas bhimji zaveri ltd
zkovalin.bo,kovalam investment & trading c
rosezin.bo,rose zinc ltd.
zgaekwar.bo,gaekwar mills ltd.
zswastsa.bo,swastik safe deposit & investm
zensartech.bo,zensar technologies ltd.
zodiacloth.bo,zodiac clothing co.ltd.
zgolkond.bo,golkonda engineering enterpris
hindzinc4.bo,hindzinc4.bo
mewatzi.bo,mewat zinc ltd.
zenithcomp.bo,zenith computers ltd.
zvvnmfg.bo,vvn mfg.& investa ltd.
zenithexpo.bo,zenith exports ltd.
tbz.ns,tribhovandas bhimji zaveri limited
zeel.ns,zee entertainment enterprises limited
zfsteering.bo,z.f.steering gear (india) ltd.
zmansoon.bo,mansoon trading co.ltd.
zuariglob.ns,zuari global limited
zsanchtr.bo,sanchana trading & finance ltd
zuariglob.bo,zuari global ltd.
zhemhold.bo,hem holdings & trading ltd.
zardiinv.bo,ardi investment & trading ltd.
zmultipu.bo,multipurpose trading & agencie
zyden.bo,zyden gentec ltd.
zicom-eq.ns,zicom electronic security syste
zjeetmac.bo,jeet machine tools ltd.
zeeentbbph.bo,zee ent*
zprbhste.bo,prabhu steel industries ltd.
zsnehcon.bo,sneh construction ltd.
zexdontr.bo,exdon trading company limited
zeelearn.bo,zee learn ltd.
zchanain.bo,chanakya investments ltd.
zsanmcom.bo,sanmitra commercial ltd.
zdigiele.bo,digital electronics ltd.
zenithcomp.ns,zenith computers limited
zspeedco.bo,speedage commercials ltd.
zbalghol.bo,balgopal holding & traders ltd
zarcolea.bo,arco leasing ltd.
zsomaiyo.bo,somaiya organics (india) ltd.
zparaply.bo,parasrampuria polyamides ltd.
zeemedia.bo,zee media corporation limited
znivitrd.bo,nivi trading ltd.
zeemedia.ns,zee media corporation limited
znilkeng.bo,nilkanth engineering ltd.
zmilgfin.bo,milgray finance & investment l
zambislk.bo,ambika silk mills ltd.
zandurealt-eq.ns,zandu realty limited
zhimatmo.bo,himatsingka motor works ltd.
zuari.ns,zuari agro chemicals limited
zgoldhol.bo,sri chakra financial services
zodiacven.bo,zodiac ventures limited
zeelearn.ns,zee learn limited
zentec.ns,zen technologies limited
zkhataue.bo,khatau exim ltd.
zwardenc.bo,warden construction & finance
zbhaviin.bo,bhavi investments ltd.
zgovpoox.bo,govind poy oxygen ltd.
zsoutgas.bo,southern gas ltd.
zleencon.bo,leena consultancy ltd.
zentec-be.ns,zen technologies limited
zsarvama.bo,sarvamangal mercantile co.ltd.
zentec-eq.ns,zen technologies inr1
zdolpinv.bo,dolphin investments ltd.
zyduswell6.bo,zyduswell6.bo
zppolysa.bo,planter's polysacks limited
zener.bo,zenergy ltd.
zenithbir-eq.ns,zenith birla(india inr10
zencap.bo,zenith capitals ltd.
zentec.bo,zen technologies ltd.
zodiacloth-eq.ns,zodiac clothing company limited
zandurealt.bo,zandu realty limited
zensartech.ns,zensar technologies limited
zeel.bo,zee entertainment enterprises
hindzinc-eq.ns,hindustan zinc limited
sunzi.bo,sunrise zinc ltd.
zodiacloth.ns,zodiac clothing company limited
zyduswell-eq.ns,zydus wellness limited
zenifib.bo,zenith fibres ltd.
zhinudyp.bo,hindusthan udyog ltd.
zsamtuli.bo,sam-tul investments ltd.
zentecbbph.bo,zen tech*
zenithbir.bo,zenith birla (india) ltd.
zparicin.bo,parichay investments limited
zsimcotr.bo,simco trading & finance co.ltd
zicom.ns,zicom electronic security systems limited
zenithstl.bo,zenithstl.bo
zpestici.bo,pesticides & breweries ltd.
aarveeden.ns,aarvee denims and exports limited
aartidrugs.bo,aarti drugs ltd.
aakareng.bo,aakar engineering & manufactur
cmmq.bo,cmm broadcasting network ltd.
aagamcap.bo,aagam capital ltd.
jainex.bo,jainex aamcol ltd.
aartidrugs-eq.ns,aarti drugs ltd inr10
aartiind-eq.ns,aarti industries limited
aaryaglobl.bo,aarya global shares and securi
aswtr.bo,aaswa trading & exports ltd.
aashee.bo,aashee infotech ltd.
aayush.bo,aayush food and herbs limited
aarcom.bo,aar commercial company limited
aartiind.ns,aarti industries limited
aanandalak.bo,aananda lakshmi spinning mills
aartiind.bo,aarti industries ltd.
areydrg.bo,aarey drugs & pharmaceuticals ltd.
aartidrugs.ns,aarti drugs limited
aasheesh.bo,aasheesh securities ltd.
aadiind.bo,aadi industries limited
aarveeden.bo,aarvee denims & exports ltd.
aanchalisp.bo,aanchal ispat limited
abcgas.bo,abc gas (international) ltd.
abcil.bo,aditya birla chemicals (india) limited
abb4.bo,abb4.bo
abb.ns,abb india limited
abb.bo,abb india limited
abirlanuvo.bo,aditya birla nuvo ltd.
orientabra.bo,orient abrasives ltd.
aban.bo,aban offshore ltd.
abg.bo,starlog enterprises limited
abcindq.bo,abc india limited
vallyab.bo,valley abrasives ltd.
abcil.ns,aditya birla chemicals (india) limited
abirafn.bo,abirami financial services india ltd
styabs.ns,ineos styrolution inr10
abfrl.ns,aditya birla fashion and retail limited
abhishek.bo,abhishek corporation ltd.
abhiinfra.bo,abhishek infraventures limited
ablbio.bo,abl bio-technologies ltd.
abcbears.bo,abc bearings ltd.
abgship.ns,abg shipyard limited
abhishek.ns,abhishek corporation ltd
abacus.bo,abacus computers ltd.
abhicap.bo,abhinav capital services ltd
abhifin.bo,abhishek finlease limited
abirlanuvo-eq.ns,aditya birla nuvo limited
orientabra.ns,orient abrasives limited
orientabra-eq.ns,orient abrasives inr1 (post sub
alfl.bo,abhinav leasing & finance limi
abhijit.bo,abhijit trading co. ltd.
abirlanuvo.ns,aditya birla nuvo limited
abbotindia.bo,abbott india ltd.
abbotindia.ns,abbott india limited
abcil-eq.ns,aditya birla chemicals (india)
abgship.bo,abg shipyard limited
abeeinf.bo,abee info-consumables ltd.
abfrl.bo,aditya birla fashion and retai
acrysil.bo,acrysil ltd.
impal.ns,india motor parts and accessories limited
evinix.bo,evinix accessories ltd.
actionfi.bo,action financial services india ltd
acil.bo,acil cotton industries ltd
aciin.bo,aci infocom ltd
accurate.bo,accurate transformers ltd.
acc.bo,acc limited
aciasia.bo,allied computers international (asia) ltd.
aceedu.bo,ace edutrend ltd.
acclaim.bo,acclaim industries limited
acropetal-be.ns,acropetal technolo inr10
accelya.ns,accelya kale solutions limited
indianacry.bo,indian acrylics ltd.
afl-eq.ns,accel frontline limited
acknit.bo,acknit industries limited
oriacid.bo,orion acids & chemicals ltd.
treehouse.bo,tree house education & accesso
accelya.bo,accelya kale solutions limitd
afl.ns,accel frontline limited
ace.ns,action construction equipment limited
accelya-eq.ns,accelya kale solut inr10
accel.bo,accel transmatic ltd.
acesoft.bo,ace software exports limited
acfsl.bo,amrapali capital and finance s
achal.bo,achal investments ltd
accentech.bo,accentia technologies
afl.bo,accel frontline limited
natauto.bo,natauto.bo
shacids.bo,shree acids & chemicals ltd.
pasuptac.bo,pasupati acrylon ltd.
acropetal.ns,acropetal technologies limited
acc4.bo,acc4.bo
treehouse.ns,tree house education & accessories limited
acc.ns,acc limited
acropetal-eq.ns,acropetal technologies limited
acropetal.bo,acropetal technologies ltd.
ace.bo,action construction equipment ltd
vardhacrlc-eq.ns,vardhman acrylics inr10
acemen.bo,ace men engg works limited
impal.bo,india motor parts and accessories limited
vardhacrlc.ns,vardhman acrylics limited
acrow.bo,acrow india ltd.
acme.bo,acme resources limited
adinathbi.bo,adinath bio-labs ltd.
hindadh.bo,hindustan adhesives limited
amtl.ns,advance metering technology limited
amtl.bo,advance metering technology lt
advpetr-b.bo,advance petrochemicals ltd.
advent.bo,advent computer services ltd.
advanta.ns,advanta limited
adsl.ns,allied digital services ltd
adsdiag.bo,ahluwalia contracts (india) limited
adirasa.bo,adi rasayan limited
adhunik.ns,adhunik metaliks limited
adarshpl.bo,adarsh plant protect ltd.
adanitrans.ns,adani transmissions limited
adanient.ns,adani enterprises limited
adanient.bo,adani enterprises ltd.
advanihotr.ns,advani hotels & resorts (india) limited
maharem.bo,mahavir advanced remedies ltd.
advlife.bo,advance lifestyles ltd.
adanitrans.bo,adani transmission limited
sal.bo,sangam advisors ltd.
sabtn.bo,sri adhikari brothers televisi
adcc.bo,adcc infocad limited
adaniports6.bo,adaniports6.bo
adanitrans-be.ns,adani transmission ltd
sonalad.bo,sonal adhesives ltd
adhbhutin.bo,adhbhut infrastructure ltd.
newmktadv.bo,new markets advisory ltd.
adityainf.bo,aditya info-soft ltd.
birlamoney.bo,aditya birla money ltd.
marsons.bo,advance powerinfra tech ltd
adslbbph.bo,allieddig*
adormul.bo,ador multiproducts ltd
adlabs.bo,adlabs entertainment limited
adharshila.bo,adharshila capital services li
pressmn.bo,pressman advertising limited
onelifecap.ns,onelife capital advisors limited
adtyfrg.bo,aditya forge ltd
adffoods-eq.ns,adf foods limited
adsl-eq.ns,allied digital ser inr5
advikla.bo,advik laboratories ltd.
adityasp.bo,aditya spinners limited
adamco.bo,adam comsof ltd.
adhunik-eq.ns,adhunik metaliks limited
pressmn.ns,pressman advertising limited
advanihotr-eq.ns,advani hotels & re inr2.00
nikhilad.bo,nikhil adhesives ltd.
adarsh.bo,adarsh mercantile ltd
advanta.bo,advanta limited
adlabs-eq.ns,adlabs entertainme inr10
adanipower.bo,adani power limited
pfrl.ns,aditya birla fashion and retail limited
addlp.bo,add-life pharma ltd.
gcmcapi.bo,gcm capital advisors ltd
adifinchm.bo,adi finechem ltd.
adi-eq.ns,adi finechem ltd inr10
adorweld.ns,ador welding limited
onelifecap.bo,onelife capital advisors ltd.
pressmn-eq.ns,pressman advertisi inr2
adhunik.bo,adhunik metaliks limited
adaniports.bo,adani ports and special econom
advmult.bo,advance multitech ltd.
advncmic.bo,advanced micronic devices ltd.
kjmccorp.bo,kjmc corporate advisors (india
adiexre.bo,adinath exim resources ltd
addind.bo,addi industries limited
advik.bo,advik industries limited
birlamoney.ns,aditya birla money limited
adsl.bo,allied digital services ltd.
adanipower.ns,adani power limited
adhunikind.bo,adhunik industries ltd
sparc.ns,sun pharma advanced research company limited
sdafiiigr-mf.ns,sbi mutual fund sbi dual advant
aditypl.bo,aditypl.bo
adlabs.ns,adlabs entertainment limited
navigant.bo,navigant corporate advisors li
sabtn-eq.ns,sri adhikari brothers televisio
intelladv.bo,intellivate capital advisors l
adffoods.bo,adf foods ltd.
aegislog.bo,aegis logistics limited
aeonia.bo,aeonian investments co.ltd.
aegischem.ns,aegis logistics limited
tanaa.bo,taneja aerospace and aviation limited
aegislogbb.bo,aegis logis
aegislobbph.bo,aegis logis*
ael.bo,amba enterprises ltd.
aecentp.bo,aec enterprises ltd.
aftek.ns,aftek limited
aftek-bz.ns,aftek limited
aftek6.bo,aftek6.bo
afel.bo,a.f. enterprises ltd
aftek.bo,aftek ltd.
aftek-be.ns,aftek-be.ns
basantgl.bo,basant agro tech (india) limited
aries.ns,aries agro limited
teeai.bo,teesta agro industries ltd.
primagr.bo,prima agro limited
reiagroltd-eq.ns,rei agro ltd inr1
naisarg.bo,naisargik agritech (india) ltd
ifbagro.ns,ifb agro industries limited
hatsun.bo,hatsun agro product limited
greenfire.ns,proseed india limited
dragarwq.bo,dr. agarwal's eye hospital limited
atfl.ns,agro tech foods limited
amraagri.bo,amraworld agrico ltd.
agrodutch.ns,agro dutch industries limited
agcnet.ns,agc networks limited
nagtech.bo,nagarjuna agri tech ltd
rashelag.bo,rashel agrotech limited
akasagc.bo,akash agencies ltd.
agiil.bo,agi infra limited
cryptag.bo,cryptogen agro industries ltd.
natnlsteel.bo,national steel & agro industri
belagro.bo,bell agromachina ltd.
ratnamagro.bo,ratnamani agro industries ltd
rafl.bo,raghuvansh agrofarms limited
natnlsteel-eq.ns,national steel & a inr10
agritech.ns,agri-tech (india) ltd
aries-eq.ns,aries agro limited
moneshia.bo,moneshi agro industries ltd.
agritech.bo,agri- tech (india) ltd
piccadil.bo,piccadily agro industries limited
natnlsteel-be.ns,national steel & agro ind
grandma.bo,grandma trading & agencies ltd
greenfire-eq.ns,green fire agri co inr1
indobrit.bo,indobrit.bo
ravindt.bo,ravindra trading & agencies lt
nragrindq.bo,nr agarwal industries ltd
rajagro.bo,raj agro mills ltd.
reiagroltd.bo,rei agro ltd.
sanjag.bo,sanjivani agro industries ltd.
oswalagro.bo,oswal agro mills ltd.
agarind-eq.ns,agarwal industrial inr10
atfl-eq.ns,agro tech foods limited
ifbagro.bo,ifb agro industries ltd.
jma-eq.ns,jullundur motor ag inr10
bombcyc.bo,bombay cycle & motor agency ltd.
generaagri.bo,genera agri corp ltd.
sanwaria.bo,sanwaria agro oils limited
vrunagr.bo,varuna agroproteins ltd.
jayagrogn-eq.ns,jayant agro organics limited
agrimony.bo,agrimony commodities ltd
hatsun-eq.ns,hatsun agro produc inr1
transag.bo,trans agro tech ltd.
noela.bo,noel agritech ltd.
agritech-be.ns,agri-tech (india) limited
jayagrogn.bo,jayant agro-organics ltd.
bambino.bo,bambino agro industries ltd.
reiagroltd6.bo,reiagroltd6.bo
mukta.bo,mukta agriculture limited
agarind.ns,agarwal industrial corporation ltd.
usheragro.bo,usher agro ltd.
agrmari.bo,agri-marine exports ltd.
